team,entry,topic,slot,schedule,stat,N,result
2,2,TRANSPORTATION,INFO,2,precision,74,0.6486486
2,2,TRANSPORTATION,INFO,2,recall,132,0.3636364
2,2,TRANSPORTATION,INFO,2,f1,158,0.4660194
2,2,TRANSPORTATION,FROM,2,acc,156,0.0384615
2,2,TRANSPORTATION,FROM,2,precision,139,0.1798561
2,2,TRANSPORTATION,FROM,2,recall,123,0.2032520
2,2,TRANSPORTATION,FROM,2,f1,237,0.1908397
2,2,TRANSPORTATION,TO,2,acc,158,0.1012658
2,2,TRANSPORTATION,TO,2,precision,127,0.2519685
2,2,TRANSPORTATION,TO,2,recall,128,0.2500000
2,2,TRANSPORTATION,TO,2,f1,223,0.2509804
2,2,TRANSPORTATION,STATION,2,acc,29,0.0689655
2,2,TRANSPORTATION,STATION,2,precision,4,0.5000000
2,2,TRANSPORTATION,STATION,2,recall,27,0.0740741
2,2,TRANSPORTATION,STATION,2,f1,29,0.1290323
2,2,TRANSPORTATION,LINE,2,acc,29,0.3793103
2,2,TRANSPORTATION,LINE,2,precision,20,0.7500000
2,2,TRANSPORTATION,LINE,2,recall,31,0.4838710
2,2,TRANSPORTATION,LINE,2,f1,36,0.5882353
2,2,TRANSPORTATION,TYPE,2,acc,216,0.7129630
2,2,TRANSPORTATION,TYPE,2,precision,208,0.8125000
2,2,TRANSPORTATION,TYPE,2,recall,209,0.8086124
2,2,TRANSPORTATION,TYPE,2,f1,248,0.8105516
2,2,TRANSPORTATION,TICKET,2,acc,5,0.2000000
2,2,TRANSPORTATION,TICKET,2,precision,1,1.0000000
2,2,TRANSPORTATION,TICKET,2,recall,5,0.2000000
2,2,TRANSPORTATION,TICKET,2,f1,5,0.3333333
2,2,TRANSPORTATION,all,2,acc,231,0.0779221
2,2,TRANSPORTATION,all,2,precision,573,0.5095986
2,2,TRANSPORTATION,all,2,recall,655,0.4458015
2,2,TRANSPORTATION,all,2,f1,936,0.4755700
2,2,SHOPPING,INFO,2,acc,47,0.2340426
2,2,SHOPPING,INFO,2,precision,13,0.8461538
2,2,SHOPPING,INFO,2,recall,52,0.2115385
2,2,SHOPPING,INFO,2,f1,54,0.3384615
2,2,SHOPPING,TYPE_OF_PLACE,2,acc,49,0.4081633
2,2,SHOPPING,TYPE_OF_PLACE,2,precision,41,0.5609756
2,2,SHOPPING,TYPE_OF_PLACE,2,recall,35,0.6571429
2,2,SHOPPING,TYPE_OF_PLACE,2,f1,53,0.6052632
2,2,SHOPPING,PLACE,2,acc,32,0.1875000
2,2,SHOPPING,PLACE,2,precision,18,0.3333333
2,2,SHOPPING,PLACE,2,recall,28,0.2142857
2,2,SHOPPING,PLACE,2,f1,40,0.2608696
2,2,SHOPPING,NEIGHBOURHOOD,2,acc,40,0.1750000
2,2,SHOPPING,NEIGHBOURHOOD,2,precision,15,0.6000000
2,2,SHOPPING,NEIGHBOURHOOD,2,recall,36,0.2500000
2,2,SHOPPING,NEIGHBOURHOOD,2,f1,42,0.3529412
2,2,SHOPPING,TIME,2,acc,0,-
2,2,SHOPPING,TIME,2,precision,0,-
2,2,SHOPPING,TIME,2,recall,0,-
2,2,SHOPPING,TIME,2,f1,0,-
2,2,SHOPPING,all,2,acc,72,0.0833333
2,2,SHOPPING,all,2,precision,87,0.5632184
2,2,SHOPPING,all,2,recall,151,0.3245033
2,2,SHOPPING,all,2,f1,189,0.4117647
2,2,ACCOMMODATION,INFO,2,acc,97,0.4123711
2,2,ACCOMMODATION,INFO,2,precision,90,0.7111111
2,2,ACCOMMODATION,INFO,2,recall,104,0.6153846
2,2,ACCOMMODATION,INFO,2,f1,130,0.6597938
2,2,ACCOMMODATION,TYPE_OF_PLACE,2,acc,22,0.0000000
2,2,ACCOMMODATION,TYPE_OF_PLACE,2,precision,9,0.0000000
2,2,ACCOMMODATION,TYPE_OF_PLACE,2,recall,16,0.0000000
2,2,ACCOMMODATION,TYPE_OF_PLACE,2,f1,25,-
2,2,ACCOMMODATION,PLACE,2,acc,99,0.0303030
2,2,ACCOMMODATION,PLACE,2,precision,73,0.0547945
2,2,ACCOMMODATION,PLACE,2,recall,97,0.0412371
2,2,ACCOMMODATION,PLACE,2,f1,166,0.0470588
2,2,ACCOMMODATION,NEIGHBOURHOOD,2,acc,26,0.2307692
2,2,ACCOMMODATION,NEIGHBOURHOOD,2,precision,13,0.4615385
2,2,ACCOMMODATION,NEIGHBOURHOOD,2,recall,19,0.3157895
2,2,ACCOMMODATION,NEIGHBOURHOOD,2,f1,26,0.3750000
2,2,ACCOMMODATION,all,2,acc,118,0.0338983
2,2,ACCOMMODATION,all,2,precision,185,0.4000000
2,2,ACCOMMODATION,all,2,recall,236,0.3135593
2,2,ACCOMMODATION,all,2,f1,347,0.3515439
2,2,basic,total_wall_time,,,,389.208821058
2,2,basic,sessions,,,,10
2,2,basic,utterances,,,,14878
2,2,basic,wall_time_per_utterance,,,,0.0261600229237
2,2,basic,dataset,,,,dstc5_test
2,3,all,all,1,acc,12290,0.0788446
2,3,all,all,1,precision,18345,0.5194876
2,3,all,all,1,recall,28749,0.3314898
2,3,all,all,1,f1,37564,0.4047225
2,3,FOOD,INFO,1,acc,1845,0.2753388
2,3,FOOD,INFO,1,precision,919,0.6463547
2,3,FOOD,INFO,1,recall,1945,0.3053985
2,3,FOOD,INFO,1,f1,2270,0.4148045
2,3,FOOD,CUISINE,1,acc,703,0.1721195
2,3,FOOD,CUISINE,1,precision,277,0.4981949
2,3,FOOD,CUISINE,1,recall,673,0.2050520
2,3,FOOD,CUISINE,1,f1,812,0.2905263
2,3,FOOD,TYPE_OF_PLACE,1,acc,435,0.2712644
2,3,FOOD,TYPE_OF_PLACE,1,precision,217,0.6221198
2,3,FOOD,TYPE_OF_PLACE,1,recall,378,0.3571429
2,3,FOOD,TYPE_OF_PLACE,1,f1,460,0.4537815
2,3,FOOD,DRINK,1,acc,125,0.0320000
2,3,FOOD,DRINK,1,precision,17,0.2352941
2,3,FOOD,DRINK,1,recall,112,0.0357143
2,3,FOOD,DRINK,1,f1,125,0.0620155
2,3,FOOD,PLACE,1,acc,520,0.0000000
2,3,FOOD,PLACE,1,precision,40,0.0000000
2,3,FOOD,PLACE,1,recall,527,0.0000000
2,3,FOOD,PLACE,1,f1,567,-
2,3,FOOD,MEAL_TIME,1,acc,34,0.0882353
2,3,FOOD,MEAL_TIME,1,precision,22,0.5000000
2,3,FOOD,MEAL_TIME,1,recall,46,0.2391304
2,3,FOOD,MEAL_TIME,1,f1,57,0.3235294
2,3,FOOD,DISH,1,acc,1833,0.1816694
2,3,FOOD,DISH,1,precision,773,0.5536869
2,3,FOOD,DISH,1,recall,1865,0.2294906
2,3,FOOD,DISH,1,f1,2210,0.3244882
2,3,FOOD,NEIGHBOURHOOD,1,acc,334,0.0748503
2,3,FOOD,NEIGHBOURHOOD,1,precision,53,0.4716981
2,3,FOOD,NEIGHBOURHOOD,1,recall,310,0.0806452
2,3,FOOD,NEIGHBOURHOOD,1,f1,338,0.1377410
2,3,FOOD,all,1,acc,2683,0.0596347
2,3,FOOD,all,1,precision,2318,0.5759275
2,3,FOOD,all,1,recall,5856,0.2279713
2,3,FOOD,all,1,f1,6839,0.3266455
2,3,ATTRACTION,INFO,1,acc,4661,0.2821283
2,3,ATTRACTION,INFO,1,precision,3977,0.5780739
2,3,ATTRACTION,INFO,1,recall,4948,0.4646322
2,3,ATTRACTION,INFO,1,f1,6626,0.5151821
2,3,ATTRACTION,TYPE_OF_PLACE,1,acc,1631,0.2176579
2,3,ATTRACTION,TYPE_OF_PLACE,1,precision,793,0.4918033
2,3,ATTRACTION,TYPE_OF_PLACE,1,recall,1388,0.2809798
2,3,ATTRACTION,TYPE_OF_PLACE,1,f1,1791,0.3576341
2,3,ATTRACTION,ACTIVITY,1,acc,1666,0.1470588
2,3,ATTRACTION,ACTIVITY,1,precision,953,0.3105981
2,3,ATTRACTION,ACTIVITY,1,recall,1233,0.2400649
2,3,ATTRACTION,ACTIVITY,1,f1,1890,0.2708143
2,3,ATTRACTION,PLACE,1,acc,4485,0.2535117
2,3,ATTRACTION,PLACE,1,precision,4065,0.3911439
2,3,ATTRACTION,PLACE,1,recall,3987,0.3987961
2,3,ATTRACTION,PLACE,1,f1,6462,0.3949329
2,3,ATTRACTION,TIME,1,acc,307,0.0325733
2,3,ATTRACTION,TIME,1,precision,86,0.3139535
2,3,ATTRACTION,TIME,1,recall,300,0.0900000
2,3,ATTRACTION,TIME,1,f1,359,0.1398964
2,3,ATTRACTION,NEIGHBOURHOOD,1,acc,1908,0.3286164
2,3,ATTRACTION,NEIGHBOURHOOD,1,precision,953,0.7313746
2,3,ATTRACTION,NEIGHBOURHOOD,1,recall,1843,0.3781877
2,3,ATTRACTION,NEIGHBOURHOOD,1,f1,2099,0.4985694
2,3,ATTRACTION,all,1,acc,5949,0.0922844
2,3,ATTRACTION,all,1,precision,10827,0.4894246
2,3,ATTRACTION,all,1,recall,13699,0.3868166
2,3,ATTRACTION,all,1,f1,19227,0.4321129
2,3,TRANSPORTATION,INFO,1,acc,1223,0.2665576
2,3,TRANSPORTATION,INFO,1,precision,505,0.6970297
2,3,TRANSPORTATION,INFO,1,recall,1195,0.2945607
2,3,TRANSPORTATION,INFO,1,f1,1348,0.4141176
2,3,TRANSPORTATION,FROM,1,acc,1152,0.1119792
2,3,TRANSPORTATION,FROM,1,precision,664,0.2379518
2,3,TRANSPORTATION,FROM,1,recall,1055,0.1497630
2,3,TRANSPORTATION,FROM,1,f1,1561,0.1838278
2,3,TRANSPORTATION,TO,1,acc,1210,0.0826446
2,3,TRANSPORTATION,TO,1,precision,661,0.2072617
2,3,TRANSPORTATION,TO,1,recall,1081,0.1267345
2,3,TRANSPORTATION,TO,1,f1,1605,0.1572905
2,3,TRANSPORTATION,STATION,1,acc,298,0.0738255
2,3,TRANSPORTATION,STATION,1,precision,58,0.3793103
2,3,TRANSPORTATION,STATION,1,recall,269,0.0817844
2,3,TRANSPORTATION,STATION,1,f1,305,0.1345566
2,3,TRANSPORTATION,LINE,1,acc,266,0.3195489
2,3,TRANSPORTATION,LINE,1,precision,170,0.6764706
2,3,TRANSPORTATION,LINE,1,recall,263,0.4372624
2,3,TRANSPORTATION,LINE,1,f1,318,0.5311778
2,3,TRANSPORTATION,TYPE,1,acc,1797,0.6449638
2,3,TRANSPORTATION,TYPE,1,precision,1558,0.8029525
2,3,TRANSPORTATION,TYPE,1,recall,1771,0.7063806
2,3,TRANSPORTATION,TYPE,1,f1,2078,0.7515771
2,3,TRANSPORTATION,TICKET,1,acc,48,0.0833333
2,3,TRANSPORTATION,TICKET,1,precision,9,0.4444444
2,3,TRANSPORTATION,TICKET,1,recall,43,0.0930233
2,3,TRANSPORTATION,TICKET,1,f1,48,0.1538462
2,3,TRANSPORTATION,all,1,acc,1940,0.0783505
2,3,TRANSPORTATION,all,1,precision,3625,0.5624828
2,3,TRANSPORTATION,all,1,recall,5677,0.3591686
2,3,TRANSPORTATION,all,1,f1,7263,0.4384003
2,3,SHOPPING,INFO,1,acc,568,0.1690141
2,3,SHOPPING,INFO,1,precision,146,0.7260274
2,3,SHOPPING,INFO,1,recall,603,0.1757877
2,3,SHOPPING,INFO,1,f1,643,0.2830441
2,3,SHOPPING,TYPE_OF_PLACE,1,acc,436,0.3073394
2,3,SHOPPING,TYPE_OF_PLACE,1,precision,272,0.5036765
2,3,SHOPPING,TYPE_OF_PLACE,1,recall,331,0.4138973
2,3,SHOPPING,TYPE_OF_PLACE,1,f1,466,0.4543947
2,3,SHOPPING,PLACE,1,acc,299,0.1605351
2,3,SHOPPING,PLACE,1,precision,103,0.4854369
2,3,SHOPPING,PLACE,1,recall,277,0.1805054
2,3,SHOPPING,PLACE,1,f1,330,0.2631579
2,3,SHOPPING,NEIGHBOURHOOD,1,acc,355,0.0929577
2,3,SHOPPING,NEIGHBOURHOOD,1,precision,72,0.5277778
2,3,SHOPPING,NEIGHBOURHOOD,1,recall,330,0.1151515
2,3,SHOPPING,NEIGHBOURHOOD,1,f1,364,0.1890547
2,3,SHOPPING,TIME,1,acc,0,-
2,3,SHOPPING,TIME,1,precision,0,-
2,3,SHOPPING,TIME,1,recall,0,-
2,3,SHOPPING,TIME,1,f1,0,-
2,3,SHOPPING,all,1,acc,745,0.0577181
2,3,SHOPPING,all,1,precision,593,0.5581788
2,3,SHOPPING,all,1,recall,1541,0.2147956
2,3,SHOPPING,all,1,f1,1803,0.3102156
2,3,ACCOMMODATION,INFO,1,acc,832,0.4242788
2,3,ACCOMMODATION,INFO,1,precision,638,0.7319749
2,3,ACCOMMODATION,INFO,1,recall,917,0.5092694
2,3,ACCOMMODATION,INFO,1,f1,1088,0.6006431
2,3,ACCOMMODATION,TYPE_OF_PLACE,1,acc,160,0.0062500
2,3,ACCOMMODATION,TYPE_OF_PLACE,1,precision,28,0.0357143
2,3,ACCOMMODATION,TYPE_OF_PLACE,1,recall,140,0.0071429
2,3,ACCOMMODATION,TYPE_OF_PLACE,1,f1,167,0.0119048
2,3,ACCOMMODATION,PLACE,1,acc,754,0.0305040
2,3,ACCOMMODATION,PLACE,1,precision,210,0.1142857
2,3,ACCOMMODATION,PLACE,1,recall,782,0.0306905
2,3,ACCOMMODATION,PLACE,1,f1,968,0.0483871
2,3,ACCOMMODATION,NEIGHBOURHOOD,1,acc,205,0.1658537
2,3,ACCOMMODATION,NEIGHBOURHOOD,1,precision,106,0.3207547
2,3,ACCOMMODATION,NEIGHBOURHOOD,1,recall,137,0.2481752
2,3,ACCOMMODATION,NEIGHBOURHOOD,1,f1,209,0.2798354
2,3,ACCOMMODATION,all,1,acc,973,0.0668037
2,3,ACCOMMODATION,all,1,precision,982,0.5356415
2,3,ACCOMMODATION,all,1,recall,1976,0.2661943
2,3,ACCOMMODATION,all,1,f1,2432,0.3556457
2,3,all,all,2,acc,1307,0.0956389
2,3,all,all,2,precision,1999,0.5642821
2,3,all,all,2,recall,2993,0.3768794
2,3,all,all,2,f1,3864,0.4519231
2,3,FOOD,INFO,2,acc,168,0.3035714
2,3,FOOD,INFO,2,precision,81,0.7283951
2,3,FOOD,INFO,2,recall,178,0.3314607
2,3,FOOD,INFO,2,f1,200,0.4555985
2,3,FOOD,CUISINE,2,acc,76,0.1973684
2,3,FOOD,CUISINE,2,precision,31,0.5483871
2,3,FOOD,CUISINE,2,recall,75,0.2266667
2,3,FOOD,CUISINE,2,f1,89,0.3207547
2,3,FOOD,TYPE_OF_PLACE,2,acc,42,0.3095238
2,3,FOOD,TYPE_OF_PLACE,2,precision,26,0.6153846
2,3,FOOD,TYPE_OF_PLACE,2,recall,36,0.4444444
2,3,FOOD,TYPE_OF_PLACE,2,f1,46,0.5161290
2,3,FOOD,DRINK,2,acc,10,0.1000000
2,3,FOOD,DRINK,2,precision,1,1.0000000
2,3,FOOD,DRINK,2,recall,10,0.1000000
2,3,FOOD,DRINK,2,f1,10,0.1818182
2,3,FOOD,PLACE,2,acc,63,0.0000000
2,3,FOOD,PLACE,2,precision,1,0.0000000
2,3,FOOD,PLACE,2,recall,65,0.0000000
2,3,FOOD,PLACE,2,f1,66,-
2,3,FOOD,MEAL_TIME,2,acc,1,0.0000000
2,3,FOOD,MEAL_TIME,2,precision,0,-
2,3,FOOD,MEAL_TIME,2,recall,3,0.0000000
2,3,FOOD,MEAL_TIME,2,f1,3,-
2,3,FOOD,DISH,2,acc,168,0.2261905
2,3,FOOD,DISH,2,precision,80,0.6375000
2,3,FOOD,DISH,2,recall,174,0.2931034
2,3,FOOD,DISH,2,f1,203,0.4015748
2,3,FOOD,NEIGHBOURHOOD,2,acc,31,0.0645161
2,3,FOOD,NEIGHBOURHOOD,2,precision,4,0.5000000
2,3,FOOD,NEIGHBOURHOOD,2,recall,30,0.0666667
2,3,FOOD,NEIGHBOURHOOD,2,f1,32,0.1176471
2,3,FOOD,all,2,acc,272,0.0772059
2,3,FOOD,all,2,precision,224,0.6517857
2,3,FOOD,all,2,recall,571,0.2556918
2,3,FOOD,all,2,f1,649,0.3672956
2,3,ATTRACTION,INFO,2,acc,450,0.2911111
2,3,ATTRACTION,INFO,2,precision,394,0.5786802
2,3,ATTRACTION,INFO,2,recall,465,0.4903226
2,3,ATTRACTION,INFO,2,f1,631,0.5308498
2,3,ATTRACTION,TYPE_OF_PLACE,2,acc,168,0.3273810
2,3,ATTRACTION,TYPE_OF_PLACE,2,precision,104,0.5480769
2,3,ATTRACTION,TYPE_OF_PLACE,2,recall,137,0.4160584
2,3,ATTRACTION,TYPE_OF_PLACE,2,f1,184,0.4730290
2,3,ATTRACTION,ACTIVITY,2,acc,173,0.1965318
2,3,ATTRACTION,ACTIVITY,2,precision,113,0.3805310
2,3,ATTRACTION,ACTIVITY,2,recall,125,0.3440000
2,3,ATTRACTION,ACTIVITY,2,f1,195,0.3613445
2,3,ATTRACTION,PLACE,2,acc,461,0.2971800
2,3,ATTRACTION,PLACE,2,precision,442,0.4457014
2,3,ATTRACTION,PLACE,2,recall,423,0.4657210
2,3,ATTRACTION,PLACE,2,f1,668,0.4554913
2,3,ATTRACTION,TIME,2,acc,30,0.0333333
2,3,ATTRACTION,TIME,2,precision,8,0.3750000
2,3,ATTRACTION,TIME,2,recall,31,0.0967742
2,3,ATTRACTION,TIME,2,f1,36,0.1538462
2,3,ATTRACTION,NEIGHBOURHOOD,2,acc,202,0.3960396
2,3,ATTRACTION,NEIGHBOURHOOD,2,precision,116,0.7758621
2,3,ATTRACTION,NEIGHBOURHOOD,2,recall,199,0.4522613
2,3,ATTRACTION,NEIGHBOURHOOD,2,f1,225,0.5714286
2,3,ATTRACTION,all,2,acc,614,0.1123779
2,3,ATTRACTION,all,2,precision,1177,0.5250637
2,3,ATTRACTION,all,2,recall,1380,0.4478261
2,3,ATTRACTION,all,2,f1,1939,0.4833790
2,3,TRANSPORTATION,INFO,2,acc,138,0.2391304
2,3,TRANSPORTATION,INFO,2,precision,57,0.6315789
2,3,TRANSPORTATION,INFO,2,recall,132,0.2727273
2,3,TRANSPORTATION,INFO,2,f1,153,0.3809524
2,3,TRANSPORTATION,FROM,2,acc,131,0.0992366
2,3,TRANSPORTATION,FROM,2,precision,63,0.2539683
2,3,TRANSPORTATION,FROM,2,recall,123,0.1300813
2,3,TRANSPORTATION,FROM,2,f1,170,0.1720430
2,3,TRANSPORTATION,TO,2,acc,135,0.1333333
2,3,TRANSPORTATION,TO,2,precision,64,0.3750000
2,3,TRANSPORTATION,TO,2,recall,128,0.1875000
2,3,TRANSPORTATION,TO,2,f1,168,0.2500000
2,3,TRANSPORTATION,STATION,2,acc,28,0.1071429
2,3,TRANSPORTATION,STATION,2,precision,4,0.7500000
2,3,TRANSPORTATION,STATION,2,recall,27,0.1111111
2,3,TRANSPORTATION,STATION,2,f1,28,0.1935484
2,3,TRANSPORTATION,LINE,2,acc,31,0.3870968
2,3,TRANSPORTATION,LINE,2,precision,23,0.6956522
2,3,TRANSPORTATION,LINE,2,recall,31,0.5161290
2,3,TRANSPORTATION,LINE,2,f1,38,0.5925926
2,3,TRANSPORTATION,TYPE,2,acc,214,0.6962617
2,3,TRANSPORTATION,TYPE,2,precision,196,0.8163265
2,3,TRANSPORTATION,TYPE,2,recall,209,0.7655502
2,3,TRANSPORTATION,TYPE,2,f1,245,0.7901235
2,3,TRANSPORTATION,TICKET,2,acc,6,0.1666667
2,3,TRANSPORTATION,TICKET,2,precision,2,0.5000000
2,3,TRANSPORTATION,TICKET,2,recall,5,0.2000000
2,3,TRANSPORTATION,TICKET,2,f1,6,0.2857143
2,3,TRANSPORTATION,all,2,acc,231,0.0995671
2,3,TRANSPORTATION,all,2,precision,409,0.6259169
2,3,TRANSPORTATION,all,2,recall,655,0.3908397
2,3,TRANSPORTATION,all,2,f1,808,0.4812030
2,3,SHOPPING,INFO,2,acc,47,0.1914894
2,3,SHOPPING,INFO,2,precision,11,0.8181818
2,3,SHOPPING,INFO,2,recall,52,0.1730769
2,3,SHOPPING,INFO,2,f1,54,0.2857143
2,3,SHOPPING,TYPE_OF_PLACE,2,acc,45,0.4444444
2,3,SHOPPING,TYPE_OF_PLACE,2,precision,34,0.6176471
2,3,SHOPPING,TYPE_OF_PLACE,2,recall,35,0.6000000
2,3,SHOPPING,TYPE_OF_PLACE,2,f1,48,0.6086957
2,3,SHOPPING,PLACE,2,acc,30,0.2000000
2,3,SHOPPING,PLACE,2,precision,13,0.4615385
2,3,SHOPPING,PLACE,2,recall,28,0.2142857
2,3,SHOPPING,PLACE,2,f1,35,0.2926829
2,3,SHOPPING,NEIGHBOURHOOD,2,acc,39,0.1282051
2,3,SHOPPING,NEIGHBOURHOOD,2,precision,12,0.5833333
2,3,SHOPPING,NEIGHBOURHOOD,2,recall,36,0.1944444
2,3,SHOPPING,NEIGHBOURHOOD,2,f1,41,0.2916667
2,3,SHOPPING,TIME,2,acc,0,-
2,3,SHOPPING,TIME,2,precision,0,-
2,3,SHOPPING,TIME,2,recall,0,-
2,3,SHOPPING,TIME,2,f1,0,-
2,3,SHOPPING,all,2,acc,72,0.0694444
2,3,SHOPPING,all,2,precision,70,0.6142857
2,3,SHOPPING,all,2,recall,151,0.2847682
2,3,SHOPPING,all,2,f1,178,0.3891403
2,3,ACCOMMODATION,INFO,2,acc,93,0.4301075
2,3,ACCOMMODATION,INFO,2,precision,74,0.7702703
2,3,ACCOMMODATION,INFO,2,recall,104,0.5480769
2,3,ACCOMMODATION,INFO,2,f1,121,0.6404494
2,3,ACCOMMODATION,TYPE_OF_PLACE,2,acc,20,0.0000000
2,3,ACCOMMODATION,TYPE_OF_PLACE,2,precision,6,0.0000000
2,3,ACCOMMODATION,TYPE_OF_PLACE,2,recall,16,0.0000000
2,3,ACCOMMODATION,TYPE_OF_PLACE,2,f1,22,-
2,3,ACCOMMODATION,PLACE,2,acc,94,0.0319149
2,3,ACCOMMODATION,PLACE,2,precision,28,0.1071429
2,3,ACCOMMODATION,PLACE,2,recall,97,0.0309278
2,3,ACCOMMODATION,PLACE,2,f1,122,0.0480000
2,3,ACCOMMODATION,NEIGHBOURHOOD,2,acc,25,0.2000000
2,3,ACCOMMODATION,NEIGHBOURHOOD,2,precision,11,0.4545455
2,3,ACCOMMODATION,NEIGHBOURHOOD,2,recall,19,0.2631579
2,3,ACCOMMODATION,NEIGHBOURHOOD,2,f1,25,0.3333333
2,3,ACCOMMODATION,all,2,acc,118,0.0593220
2,3,ACCOMMODATION,all,2,precision,119,0.5462185
2,3,ACCOMMODATION,all,2,recall,236,0.2754237
2,3,ACCOMMODATION,all,2,f1,290,0.3661972
2,3,basic,total_wall_time,,,,389.208821058
2,3,basic,sessions,,,,10
2,3,basic,utterances,,,,14878
2,3,basic,wall_time_per_utterance,,,,0.0261600229237
2,3,basic,dataset,,,,dstc5_test
2,4,all,all,1,acc,12290,0.0698942
2,4,all,all,1,precision,20292,0.4862015
2,4,all,all,1,recall,28749,0.3431772
2,4,all,all,1,f1,39175,0.4023572
2,4,FOOD,INFO,1,acc,1860,0.2989247
2,4,FOOD,INFO,1,precision,1029,0.6482021
2,4,FOOD,INFO,1,recall,1945,0.3429306
2,4,FOOD,INFO,1,f1,2307,0.4485541
2,4,FOOD,CUISINE,1,acc,738,0.1490515
2,4,FOOD,CUISINE,1,precision,320,0.3968750
2,4,FOOD,CUISINE,1,recall,673,0.1887073
2,4,FOOD,CUISINE,1,f1,866,0.2557905
2,4,FOOD,TYPE_OF_PLACE,1,acc,444,0.2860360
2,4,FOOD,TYPE_OF_PLACE,1,precision,229,0.6200873
2,4,FOOD,TYPE_OF_PLACE,1,recall,378,0.3756614
2,4,FOOD,TYPE_OF_PLACE,1,f1,465,0.4678748
2,4,FOOD,DRINK,1,acc,126,0.0317460
2,4,FOOD,DRINK,1,precision,18,0.2222222
2,4,FOOD,DRINK,1,recall,112,0.0357143
2,4,FOOD,DRINK,1,f1,126,0.0615385
2,4,FOOD,PLACE,1,acc,545,0.0000000
2,4,FOOD,PLACE,1,precision,73,0.0000000
2,4,FOOD,PLACE,1,recall,527,0.0000000
2,4,FOOD,PLACE,1,f1,600,-
2,4,FOOD,MEAL_TIME,1,acc,35,0.0857143
2,4,FOOD,MEAL_TIME,1,precision,20,0.4000000
2,4,FOOD,MEAL_TIME,1,recall,46,0.1739130
2,4,FOOD,MEAL_TIME,1,f1,58,0.2424242
2,4,FOOD,DISH,1,acc,1869,0.1915463
2,4,FOOD,DISH,1,precision,954,0.5167715
2,4,FOOD,DISH,1,recall,1865,0.2643432
2,4,FOOD,DISH,1,f1,2326,0.3497694
2,4,FOOD,NEIGHBOURHOOD,1,acc,341,0.0674487
2,4,FOOD,NEIGHBOURHOOD,1,precision,65,0.3538462
2,4,FOOD,NEIGHBOURHOOD,1,recall,310,0.0741935
2,4,FOOD,NEIGHBOURHOOD,1,f1,352,0.1226667
2,4,FOOD,all,1,acc,2683,0.0626165
2,4,FOOD,all,1,precision,2708,0.5406204
2,4,FOOD,all,1,recall,5856,0.2500000
2,4,FOOD,all,1,f1,7100,0.3418963
2,4,ATTRACTION,INFO,1,acc,4668,0.2662811
2,4,ATTRACTION,INFO,1,precision,4160,0.5682692
2,4,ATTRACTION,INFO,1,recall,4948,0.4777688
2,4,ATTRACTION,INFO,1,f1,6744,0.5191041
2,4,ATTRACTION,TYPE_OF_PLACE,1,acc,1620,0.2240741
2,4,ATTRACTION,TYPE_OF_PLACE,1,precision,811,0.4932182
2,4,ATTRACTION,TYPE_OF_PLACE,1,recall,1388,0.2881844
2,4,ATTRACTION,TYPE_OF_PLACE,1,f1,1799,0.3638017
2,4,ATTRACTION,ACTIVITY,1,acc,1773,0.1314157
2,4,ATTRACTION,ACTIVITY,1,precision,1085,0.2626728
2,4,ATTRACTION,ACTIVITY,1,recall,1233,0.2311436
2,4,ATTRACTION,ACTIVITY,1,f1,2033,0.2459016
2,4,ATTRACTION,PLACE,1,acc,4535,0.2357222
2,4,ATTRACTION,PLACE,1,precision,4523,0.3628123
2,4,ATTRACTION,PLACE,1,recall,3987,0.4115877
2,4,ATTRACTION,PLACE,1,f1,6869,0.3856639
2,4,ATTRACTION,TIME,1,acc,296,0.0439189
2,4,ATTRACTION,TIME,1,precision,75,0.4533333
2,4,ATTRACTION,TIME,1,recall,300,0.1133333
2,4,ATTRACTION,TIME,1,f1,341,0.1813333
2,4,ATTRACTION,NEIGHBOURHOOD,1,acc,1917,0.3197705
2,4,ATTRACTION,NEIGHBOURHOOD,1,precision,944,0.7213983
2,4,ATTRACTION,NEIGHBOURHOOD,1,recall,1843,0.3695062
2,4,ATTRACTION,NEIGHBOURHOOD,1,f1,2106,0.4886975
2,4,ATTRACTION,all,1,acc,5949,0.0776601
2,4,ATTRACTION,all,1,precision,11598,0.4660286
2,4,ATTRACTION,all,1,recall,13699,0.3945543
2,4,ATTRACTION,all,1,f1,19892,0.4273234
2,4,TRANSPORTATION,INFO,1,acc,1234,0.2779579
2,4,TRANSPORTATION,INFO,1,precision,567,0.6948854
2,4,TRANSPORTATION,INFO,1,recall,1195,0.3297071
2,4,TRANSPORTATION,INFO,1,f1,1368,0.4472191
2,4,TRANSPORTATION,FROM,1,acc,1195,0.0669456
2,4,TRANSPORTATION,FROM,1,precision,818,0.1907090
2,4,TRANSPORTATION,FROM,1,recall,1055,0.1478673
2,4,TRANSPORTATION,FROM,1,f1,1717,0.1665777
2,4,TRANSPORTATION,TO,1,acc,1251,0.0743405
2,4,TRANSPORTATION,TO,1,precision,987,0.1651469
2,4,TRANSPORTATION,TO,1,recall,1081,0.1507863
2,4,TRANSPORTATION,TO,1,f1,1905,0.1576402
2,4,TRANSPORTATION,STATION,1,acc,313,0.0702875
2,4,TRANSPORTATION,STATION,1,precision,75,0.2933333
2,4,TRANSPORTATION,STATION,1,recall,269,0.0817844
